rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
58,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",1108899,54,2,161
124,Shake It Off,Taylor Swift,625889,135,124,2
127,Blank Space,Taylor Swift,620432,122,122,2
166,Bad Blood,Taylor Swift,516865,165,165,2
169,Style,Taylor Swift,510402,162,162,2
173,Wildest Dreams,Taylor Swift,504162,175,173,2
