rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
155,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",616254,158,2,65
191,End Game,"Taylor Swift, Ed Sheeran, Future",537826,193,46,65
