rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
107,End Game,"Taylor Swift, Ed Sheeran, Future",858353,93,46,39
162,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",683951,150,2,39
188,Look What You Made Me Do,Taylor Swift,609744,176,1,39
