pop_rank,rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days,lastfm_tags,pop_flag,album,release_date,days_since_release,previous_pop_rank,pop_total_days
3,22,The Fate of Ophelia,Taylor Swift,155693,25.0,2,161,https://i.scdn.co/image/ab67616d00001e02e50a4f6ef428193faba82c1e,161.0,pop; best of 2025; baroque pop; synthpop; love at first listen,True,The Life of a Showgirl,,,4.0,160
43,165,Opalite,Taylor Swift,62587,180.0,8,4,https://i.scdn.co/image/ab67616d00001e0205d081cbdc2f67d37a364d63,60.0,pop; synthpop; soft rock; rnb; christmas,True,The Life of a Showgirl,,,43.0,59
