rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
35,willow,Taylor Swift,1699978,33,1,41,https://i.scdn.co/image/ab67616d0000b27325180571abce9472f61bd722,
191,champagne problems,Taylor Swift,694245,174,3,26,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,
