rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
11,Look What You Made Me Do,Taylor Swift,2327329,11,1,47
83,...Ready For It?,Taylor Swift,860676,80,3,38
110,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",695337,108,2,283
