title,track_id,spotify_url,status
Maroon,3eX0NZfLtGzoLUxPNvRfqm,https://open.spotify.com/track/3eX0NZfLtGzoLUxPNvRfqm,error
Fearless (Taylor's Version),77sMIMlNaSURUAXq5coCxE,https://open.spotify.com/track/77sMIMlNaSURUAXq5coCxE,error
imgonnagetyouback,1kcwpPDQnqEqmezzXdJTCP,https://open.spotify.com/track/1kcwpPDQnqEqmezzXdJTCP,error
Florida!!! (feat. Florence + The Machine),3ZVFcD8Wlw9T9klGqmJf9F,https://open.spotify.com/track/3ZVFcD8Wlw9T9klGqmJf9F,error
Bejeweled,3qoftcUZaUOncvIYjFSPdE,https://open.spotify.com/track/3qoftcUZaUOncvIYjFSPdE,error
Labyrinth,4bBDkw2KBMX0tcgAaXC83Q,https://open.spotify.com/track/4bBDkw2KBMX0tcgAaXC83Q,error
The Alchemy,1tuNqJOtRQVHvONR8Lg3MZ,https://open.spotify.com/track/1tuNqJOtRQVHvONR8Lg3MZ,error
The Tortured Poets Department,3NMrVbIVWT3fPXBj0rNDKG,https://open.spotify.com/track/3NMrVbIVWT3fPXBj0rNDKG,error
Lavender Haze,5jQI2r1RdgtuT8S3iG8zFC,https://open.spotify.com/track/5jQI2r1RdgtuT8S3iG8zFC,error
Gorgeous,1ZY1PqizIl78geGM4xWlEA,https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA,error
Fresh Out The Slammer,3fO566xJgwxIa3qGCGBvIC,https://open.spotify.com/track/3fO566xJgwxIa3qGCGBvIC,error
Is It Over Now? (Taylor's Version) (From The Vault),6IG3sQ8s9nfk6TUlVzRhbN,https://open.spotify.com/track/6IG3sQ8s9nfk6TUlVzRhbN,error
End Game,2x0WlnmfG39ZuDmstl9xfX,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX,error
I Did Something Bad,4svZDCRz4cJoneBpjpx8DJ,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ,error
False God,5hQSXkFgbxjZo9uCwd11so,https://open.spotify.com/track/5hQSXkFgbxjZo9uCwd11so,error
us. (feat. Taylor Swift),0hhzNPE68LWLfgZwdpxVdR,https://open.spotify.com/track/0hhzNPE68LWLfgZwdpxVdR,error
Blank Space (Taylor's Version),45wMBGri1PORPjM9PwFfrS,https://open.spotify.com/track/45wMBGri1PORPjM9PwFfrS,error
Back To December,5l6GqSxplqnZbLg0LTPQeG,https://open.spotify.com/track/5l6GqSxplqnZbLg0LTPQeG,error
ME! (feat. Brendon Urie of Panic! At The Disco),2Rk4JlNc2TPmZe2af99d45,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,error
This Love (Taylor's Version),4WBEj8TeGtRPNJdOmT3WJW,https://open.spotify.com/track/4WBEj8TeGtRPNJdOmT3WJW,error
Afterglow,1SymEzIT3H8UZfibCs3TYi,https://open.spotify.com/track/1SymEzIT3H8UZfibCs3TYi,error
We Are Never Ever Getting Back Together (Taylor's Version),5YqltLsjdqFtvqE7Nrysvs,https://open.spotify.com/track/5YqltLsjdqFtvqE7Nrysvs,error
Our Song,15DeqWWQB4dcEWzJg15VrN,https://open.spotify.com/track/15DeqWWQB4dcEWzJg15VrN,error
Mr. Perfectly Fine (Taylor's Version) (From The Vault),2CYVETnhM9aytqrazYYwrK,https://open.spotify.com/track/2CYVETnhM9aytqrazYYwrK,error
Now That We Don't Talk (Taylor's Version) (From The Vault),5QUIK7ZtziW8kGWo8RqopF,https://open.spotify.com/track/5QUIK7ZtziW8kGWo8RqopF,error
Message In A Bottle (Taylor's Version) (From The Vault),3z6XUommYDWPHeFhmhhT6j,https://open.spotify.com/track/3z6XUommYDWPHeFhmhhT6j,error
London Boy,1LLXZFeAHK9R4xUramtUKw,https://open.spotify.com/track/1LLXZFeAHK9R4xUramtUKw,error
tolerate it,0PurA4JVJ8YQgSVopY8fn6,https://open.spotify.com/track/0PurA4JVJ8YQgSVopY8fn6,error
Better Man (Taylor's Version) (From The Vault),4OmFmE0fzcMG6g0Y8p4eSD,https://open.spotify.com/track/4OmFmE0fzcMG6g0Y8p4eSD,error
22,2ULNeSomDxVNmdDy8VxEBU,https://open.spotify.com/track/2ULNeSomDxVNmdDy8VxEBU,error
The Black Dog,62E2nR0od0M5HYxuYLaDz7,https://open.spotify.com/track/62E2nR0od0M5HYxuYLaDz7,error
Snow On The Beach (feat. More Lana Del Rey),4zmKGsrXjLmljb5fTaBTot,https://open.spotify.com/track/4zmKGsrXjLmljb5fTaBTot,error
How Did It End?,5Bedn0svl0ZD7RGmJkmKKw,https://open.spotify.com/track/5Bedn0svl0ZD7RGmJkmKKw,error
Peter,3zMDGj4D8ogaYgAIZPeU7S,https://open.spotify.com/track/3zMDGj4D8ogaYgAIZPeU7S,error
Mastermind,1QQii3pa5m8MEda0nbkjfw,https://open.spotify.com/track/1QQii3pa5m8MEda0nbkjfw,error
the last great american dynasty,2Eeur20xVqfUoM3Q7EFPFt,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,error
the last great american dynasty,4ojxSyrEraN7d46BMBPThZ,https://open.spotify.com/track/4ojxSyrEraN7d46BMBPThZ,error
