rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
61,End Game,"Taylor Swift, Ed Sheeran, Future",1069988,58,46,29
141,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",677594,141,2,29
144,Look What You Made Me Do,Taylor Swift,669990,142,1,29
