rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
86,Look What You Made Me Do,Taylor Swift,846978,83,1,91
126,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",660065,119,2,327
136,...Ready For It?,Taylor Swift,625992,122,3,82
173,Gorgeous,Taylor Swift,511629,155,7,35
