rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days,lastfm_tags,pop_flag,album,release_date,days_since_release
23,The Fate of Ophelia,Taylor Swift,157197,24.0,2,159,https://i.scdn.co/image/ab67616d00001e02de249430ae3a435d5cac4b5d,159.0,pop; best of 2025; baroque pop; synthpop; love at first listen,True,The Life of a Showgirl,,
173,Opalite,Taylor Swift,61407,175.0,8,2,https://i.scdn.co/image/ab67616d00001e02f8b4468c45641ce340de31d1,58.0,pop; synthpop; soft rock; rnb; christmas,True,The Life of a Showgirl,,
