rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
1,Look What You Made Me Do,Taylor Swift,4863753,1,1,12
4,...Ready For It?,Taylor Swift,3581725,3,3,3
89,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",799686,86,2,248
199,Shake It Off,Taylor Swift,434851,184,124,3
200,Blank Space,Taylor Swift,432737,189,122,2
