rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
9,Look What You Made Me Do,Taylor Swift,2598450,9,1,40
55,...Ready For It?,Taylor Swift,1108477,54,3,31
114,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",709922,107,2,276
