rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
11,Look What You Made Me Do,Taylor Swift,2034303,12,1,52
95,...Ready For It?,Taylor Swift,695888,96,3,43
114,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",605678,119,2,288
