rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
168,You Need To Calm Down,Taylor Swift,722967,199.0,3,2,https://i.scdn.co/image/ab67616d0000b273931a1c33d7850f20ee23a5e1,
181,Lover (Remix) [feat. Shawn Mendes],"Taylor Swift, Shawn Mendes",691355,,18,1,https://i.scdn.co/image/ab67616d0000b273de1a3a5eaa0c75bb18e7b597,
