rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
17,The Fate of Ophelia,Taylor Swift,3037845,16.0,1,207,https://i.scdn.co/image/ab67616d0000b2733eb8dc748f7efb1470f74395,207
127,Opalite,Taylor Swift,1546896,115.0,2,207,https://i.scdn.co/image/ab67616d0000b273dfa17fad7f190c901603270e,207
