rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
74,Christmas Tree Farm,Taylor Swift,1762526,73,73,7,https://i.scdn.co/image/ab67616d0000b2730753a386572b590eb0728227,
