rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
11,Look What You Made Me Do,Taylor Swift,2233074,10,1,45
76,...Ready For It?,Taylor Swift,818827,76,3,36
110,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",634313,117,2,281
