rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
88,End Game,"Taylor Swift, Ed Sheeran, Future",944403,80,73,11
106,Look What You Made Me Do,Taylor Swift,862516,99,1,119
151,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",693281,149,2,355
180,...Ready For It?,Taylor Swift,628630,173,3,110
