rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
20,Gorgeous,Taylor Swift,2040310,17,7,7
29,Look What You Made Me Do,Taylor Swift,1794428,21,1,63
115,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",686484,114,2,299
124,...Ready For It?,Taylor Swift,656006,117,3,54
