rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
124,Lover,Taylor Swift,841527,115,2,85,https://i.scdn.co/image/ab67616d0000b273b9fe16b21ea333150c0f50f6,
141,You Need To Calm Down,Taylor Swift,789963,135,3,148,https://i.scdn.co/image/ab67616d0000b2734a42166d927b3acce345c5c0,
