rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
1,Look What You Made Me Do,Taylor Swift,5903329,1,1,6
90,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",831120,100,2,242
