rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
74,Look What You Made Me Do,Taylor Swift,911933,83,1,109
119,...Ready For It?,Taylor Swift,704721,143,3,100
122,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",702656,134,2,345
164,Gorgeous,Taylor Swift,598994,189,7,11
177,End Game,"Taylor Swift, Ed Sheeran, Future",555545,-1,107,1
