rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
62,Look What You Made Me Do,Taylor Swift,1129838,100,1,99
88,...Ready For It?,Taylor Swift,940706,159,3,90
108,Gorgeous,Taylor Swift,813532,-1,7,1
127,End Game,"Taylor Swift, Ed Sheeran, Future",733642,-1,127,1
146,I Did Something Bad,Taylor Swift,679727,-1,146,1
159,Call It What You Want,Taylor Swift,640866,-1,37,1
161,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",637136,141,2,335
168,Don’t Blame Me,Taylor Swift,628825,-1,168,1
175,Delicate,Taylor Swift,609436,-1,175,1
