rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
146,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",634889,145,2,57
170,End Game,"Taylor Swift, Ed Sheeran, Future",581954,164,46,57
