rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
1,The Fate of Ophelia,Taylor Swift,6530674,1,1,64,https://i.scdn.co/image/ab6775700000ee85819885152c953a7b8d4d227f,64.0
25,Opalite,Taylor Swift,2848318,25,2,64,https://i.scdn.co/image/ab67616d00001e02a75e532b61dac3ddafd022ef,64.0
