rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
25,Delicate,Taylor Swift,1831233,31,25,17,,
191,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",507562,196,2,4,,
