rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
75,Look What You Made Me Do,Taylor Swift,850023,74,1,87
113,...Ready For It?,Taylor Swift,634100,114,3,78
127,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",601066,135,2,323
152,Gorgeous,Taylor Swift,535109,147,7,31
